record_id,record_source,normalized_state,semantic_role,package,file,line,text,evidence_layer,independence_note
NEG-CANON-0071,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/10_FUENTES_ORIGINALES/MARKDOWN/Geometry_Omega_Existencia_y_Saturacion_v36_2026-08-01.md,665,Aún no se ha derivado.,FUENTE_PRIMARIA_DEL_PAQUETE,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0072,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,NEGATIVO_LIMITACION_O_NO_DERIVACION_SUSTANTIVA_DECLARADA,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/10_FUENTES_ORIGINALES/MARKDOWN/Geometry_Omega_Hamiltoniano_Interno_v34_2026-07-31.md,405,Éste es un resultado negativo importante.,FUENTE_PRIMARIA_DEL_PAQUETE,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0073,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,NEGATIVO_LIMITACION_O_NO_DERIVACION_SUSTANTIVA_DECLARADA,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/10_FUENTES_ORIGINALES/MARKDOWN/Geometry_Omega_Hilo_Fractal_Prueba_Destruccion_v38_2026-08-01.md,253,"Eso implicaría que el cubo tendría la topología de un intervalo, lo cual es falso.",FUENTE_PRIMARIA_DEL_PAQUETE,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0074,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,NEGATIVO_LIMITACION_O_NO_DERIVACION_SUSTANTIVA_DECLARADA,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/10_FUENTES_ORIGINALES/MARKDOWN/Geometry_Omega_Holonomias_Conjugadas_y_Radiacion_v64_2026-08-01.md,3,"**Fecha:** 2026-08-01 **Versión:** 64.0 **Estado:** dos ciclos relacionales finitos con holonomías conjugadas \(+\Phi\) y \(-\Phi\) pueden reconectarse en un sector de holonomía trivial y liberar todo su costo de incompatibilidad en los modelos armónico y compacto ensayados. Dos ciclos con el mismo signo no liberan energía bajo la misma reconexión ideal. La energía disponible decrece aproximadamente como \(1/n\) si la holonomía se distribuye sobre ciclos cada vez mayores, por lo que una masa finita requiere identidad localizada, tamaño característico o protección adicional. Un sector gapless puede transportar exactamente la energía liberada, pero el mecanismo microscópico de reconexión todavía no se ha derivado.",FUENTE_PRIMARIA_DEL_PAQUETE,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0075,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/10_FUENTES_ORIGINALES/MARKDOWN/Geometry_Omega_Inercia_Relacional_y_Tres_Fases_v60_2026-08-01.md,778,No se ha derivado todavía:,FUENTE_PRIMARIA_DEL_PAQUETE,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0076,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/10_FUENTES_ORIGINALES/MARKDOWN/Geometry_Omega_Intercambio_Rotacion_Continuidad_v79_2026-08-02.md,382,## 9. Resultado negativo útil,FUENTE_PRIMARIA_DEL_PAQUETE,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0077,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,NEGATIVO_LIMITACION_O_NO_DERIVACION_SUSTANTIVA_DECLARADA,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/10_FUENTES_ORIGINALES/MARKDOWN/Geometry_Omega_Modo_Cargado_Conservativo_v19_2026-07-31.md,332,"1. **Pliegue modal:** \(\nu(e)\) posee tangente vertical. 2. **Degeneración de fase:** el modo material se aproxima al modo \(U(1)\). 3. **Cambio de coordenadas perturbativas:** \((u,Z)\) se vuelve degenerado al disminuir \(e\). 4. **Bifurcación:** dos ramas modales se encuentran. 5. **Limitación de la semilla y paso:** se requiere un incremento menor y Jacobianos analíticos.",FUENTE_PRIMARIA_DEL_PAQUETE,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0078,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/10_FUENTES_ORIGINALES/MARKDOWN/Geometry_Omega_Operador_Transiciones_v32_2026-07-31.md,59,Limitación:,FUENTE_PRIMARIA_DEL_PAQUETE,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0079,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/10_FUENTES_ORIGINALES/MARKDOWN/Geometry_Omega_Operador_Transiciones_v32_2026-07-31.md,96,Limitación:,FUENTE_PRIMARIA_DEL_PAQUETE,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0080,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/10_FUENTES_ORIGINALES/MARKDOWN/Geometry_Omega_Operador_Transiciones_v32_2026-07-31.md,126,Limitación:,FUENTE_PRIMARIA_DEL_PAQUETE,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0081,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,NEGATIVO_LIMITACION_O_NO_DERIVACION_SUSTANTIVA_DECLARADA,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/10_FUENTES_ORIGINALES/MARKDOWN/Geometry_Omega_Orientacion_Interna_Cierre_Intercambio_v78_2026-08-02.md,389,No se ha derivado la amplitud compleja a partir de la Potencialidad ni la regla completa de suma de historias.,FUENTE_PRIMARIA_DEL_PAQUETE,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0082,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/10_FUENTES_ORIGINALES/MARKDOWN/Geometry_Omega_Orientacion_Intrinseca_y_Emergente_v63_2026-08-01.md,520,Limitaciones:,FUENTE_PRIMARIA_DEL_PAQUETE,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0083,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/10_FUENTES_ORIGINALES/MARKDOWN/Geometry_Omega_Orientacion_Intrinseca_y_Emergente_v63_2026-08-01.md,537,Limitaciones:,FUENTE_PRIMARIA_DEL_PAQUETE,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0084,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/10_FUENTES_ORIGINALES/MARKDOWN/Geometry_Omega_Orientacion_Intrinseca_y_Emergente_v63_2026-08-01.md,551,Limitaciones:,FUENTE_PRIMARIA_DEL_PAQUETE,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0085,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/10_FUENTES_ORIGINALES/MARKDOWN/Geometry_Omega_Programa_Demostracion_Ley_Area_v54_2026-08-01.md,394,No se ha derivado que:,FUENTE_PRIMARIA_DEL_PAQUETE,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0086,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/10_FUENTES_ORIGINALES/MARKDOWN/Geometry_Omega_Propagacion_Multidireccional_v83_2026-08-02.md,695,No se ha derivado:,FUENTE_PRIMARIA_DEL_PAQUETE,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0087,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,NEGATIVO_LIMITACION_O_NO_DERIVACION_SUSTANTIVA_DECLARADA,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/10_FUENTES_ORIGINALES/MARKDOWN/Geometry_Omega_Ramas_Cargadas_v10_2026-07-31.md,254,1. una rama físicamente desconectada; 2. una zona de pliegue que requiere pseudolongitud de arco; 3. pérdida de ligadura al aproximarse al equilibrio carga–gravedad; 4. una limitación del BVP usado.,FUENTE_PRIMARIA_DEL_PAQUETE,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0088,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,NEGATIVO_LIMITACION_O_NO_DERIVACION_SUSTANTIVA_DECLARADA,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/10_FUENTES_ORIGINALES/MARKDOWN/Geometry_Omega_Tres_Escenarios_Nucleo_Extremo_v58_2026-08-01.md,1245,"\[ \boxed{ \text{III realiza la intuición de una “partícula cuántica macroscópica”, pero requiere protección adicional que todavía no se ha derivado}. } \]",FUENTE_PRIMARIA_DEL_PAQUETE,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0089,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,NEGATIVO_LIMITACION_O_NO_DERIVACION_SUSTANTIVA_DECLARADA,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/10_FUENTES_ORIGINALES/MARKDOWN/Geometry_Omega_Vacio_Ausencias_Antimateria_v86_2026-08-02.md,447,Todavía no se ha derivado en qué grados radiativos se deposita.,FUENTE_PRIMARIA_DEL_PAQUETE,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0090,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/10_FUENTES_ORIGINALES/MARKDOWN/geometria_omega_analisis_para_gemini.md,1495,Limitación importante:,FUENTE_PRIMARIA_DEL_PAQUETE,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0091,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,NEGATIVO_LIMITACION_O_NO_DERIVACION_SUSTANTIVA_DECLARADA,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/10_FUENTES_ORIGINALES/OTROS/Geometry_Omega_Documento_Maestro_Congelado_v8_2026-07-31.md,15,"- pierdan la ontología original; - mezclen convenciones temporales o métricas; - confundan resultados numéricos preliminares con resultados demostrados; - reconstruyan de memoria ecuaciones ya fijadas; - omitan archivos, controles o limitaciones de reproducibilidad; - presenten como estabilidad probada una inferencia todavía parcial.",FUENTE_PRIMARIA_DEL_PAQUETE,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0092,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/10_FUENTES_ORIGINALES/OTROS/Geometry_Omega_Documento_Maestro_Congelado_v8_2026-07-31.md,3933,## 7. Alcance y limitación,FUENTE_PRIMARIA_DEL_PAQUETE,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0093,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/10_FUENTES_ORIGINALES/OTROS/OMEGA_CORPUS_COMPLETO_2026-08-01.md,1923,## 7. Alcance y limitación,AGREGADO_DERIVADO_CORPUS,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0094,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,OCURRENCIA_EN_AGREGADO_NO_INDEPENDIENTE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/10_FUENTES_ORIGINALES/OTROS/OMEGA_CORPUS_COMPLETO_2026-08-01.md,2773,"- pierdan la ontología original; - mezclen convenciones temporales o métricas; - confundan resultados numéricos preliminares con resultados demostrados; - reconstruyan de memoria ecuaciones ya fijadas; - omitan archivos, controles o limitaciones de reproducibilidad; - presenten como estabilidad probada una inferencia todavía parcial.",AGREGADO_DERIVADO_CORPUS,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0095,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/10_FUENTES_ORIGINALES/OTROS/OMEGA_CORPUS_COMPLETO_2026-08-01.md,6691,## 7. Alcance y limitación,AGREGADO_DERIVADO_CORPUS,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0096,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,OCURRENCIA_EN_AGREGADO_NO_INDEPENDIENTE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/10_FUENTES_ORIGINALES/OTROS/OMEGA_CORPUS_COMPLETO_2026-08-01.md,8206,1. una rama físicamente desconectada; 2. una zona de pliegue que requiere pseudolongitud de arco; 3. pérdida de ligadura al aproximarse al equilibrio carga–gravedad; 4. una limitación del BVP usado.,AGREGADO_DERIVADO_CORPUS,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0097,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,OCURRENCIA_EN_AGREGADO_NO_INDEPENDIENTE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/10_FUENTES_ORIGINALES/OTROS/OMEGA_CORPUS_COMPLETO_2026-08-01.md,12054,"1. **Pliegue modal:** \(\nu(e)\) posee tangente vertical. 2. **Degeneración de fase:** el modo material se aproxima al modo \(U(1)\). 3. **Cambio de coordenadas perturbativas:** \((u,Z)\) se vuelve degenerado al disminuir \(e\). 4. **Bifurcación:** dos ramas modales se encuentran. 5. **Limitación de la semilla y paso:** se requiere un incremento menor y Jacobianos analíticos.",AGREGADO_DERIVADO_CORPUS,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0098,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/10_FUENTES_ORIGINALES/OTROS/OMEGA_CORPUS_COMPLETO_2026-08-01.md,18826,Limitación:,AGREGADO_DERIVADO_CORPUS,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0099,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/10_FUENTES_ORIGINALES/OTROS/OMEGA_CORPUS_COMPLETO_2026-08-01.md,18863,Limitación:,AGREGADO_DERIVADO_CORPUS,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0100,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/10_FUENTES_ORIGINALES/OTROS/OMEGA_CORPUS_COMPLETO_2026-08-01.md,18893,Limitación:,AGREGADO_DERIVADO_CORPUS,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0101,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,OCURRENCIA_EN_AGREGADO_NO_INDEPENDIENTE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/10_FUENTES_ORIGINALES/OTROS/OMEGA_CORPUS_COMPLETO_2026-08-01.md,19545,**Fecha:** 2026-07-31 **Versión:** 33.0 **Estado:** se obtienen cotas mínimas desde la ontología y una selección condicional de \(SU(3)\) y \(SU(2)\). No se ha derivado todavía el Modelo Estándar completo.,AGREGADO_DERIVADO_CORPUS,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0102,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,OCURRENCIA_EN_AGREGADO_NO_INDEPENDIENTE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/10_FUENTES_ORIGINALES/OTROS/OMEGA_CORPUS_COMPLETO_2026-08-01.md,20620,Éste es un resultado negativo importante.,AGREGADO_DERIVADO_CORPUS,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0103,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/10_FUENTES_ORIGINALES/OTROS/OMEGA_CORPUS_COMPLETO_2026-08-01.md,22321,Aún no se ha derivado.,AGREGADO_DERIVADO_CORPUS,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0104,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,OCURRENCIA_EN_AGREGADO_NO_INDEPENDIENTE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/10_FUENTES_ORIGINALES/OTROS/OMEGA_CORPUS_COMPLETO_2026-08-01.md,22984,"Eso implicaría que el cubo tendría la topología de un intervalo, lo cual es falso.",AGREGADO_DERIVADO_CORPUS,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0105,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/10_FUENTES_ORIGINALES/OTROS/OMEGA_CORPUS_COMPLETO_2026-08-01.md,27482,## 13. Qué no se ha derivado,AGREGADO_DERIVADO_CORPUS,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0106,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/10_FUENTES_ORIGINALES/OTROS/OMEGA_CORPUS_COMPLETO_2026-08-01.md,36159,No se ha derivado que:,AGREGADO_DERIVADO_CORPUS,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0107,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,OCURRENCIA_EN_AGREGADO_NO_INDEPENDIENTE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/10_FUENTES_ORIGINALES/OTROS/OMEGA_CORPUS_COMPLETO_2026-08-01.md,40118,"\[ \boxed{ \text{III realiza la intuición de una “partícula cuántica macroscópica”, pero requiere protección adicional que todavía no se ha derivado}. } \]",AGREGADO_DERIVADO_CORPUS,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0108,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/10_FUENTES_ORIGINALES/OTROS/OMEGA_CORPUS_COMPLETO_2026-08-01.md,41697,No se ha derivado todavía:,AGREGADO_DERIVADO_CORPUS,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0109,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/11_CODIGO_Y_REPRODUCIBILIDAD/00_LEEME_CODIGO.md,5,## Limitaciones,DOCUMENTO_DEL_PAQUETE,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
